date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:58:29	2566/2566	UR-M-Z	200	added ('OK')	application/json	date:Tue,%2010%20Nov%202020%2021:58:29%20GMT	https://baloo.az-theme.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaloo.az-theme.net%2Fthe-driving-forces-powering-mens-fashion-today%2F	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-json/oembed/1.0/embedb4d3.json	(from https://baloo.az-theme.net/the-driving-forces-powering-mens-fashion-today/)
04:58:30	775/775	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2010%20Nov%202020%2021:58:30%20GMT	https://baloo.az-theme.net/wp-content/uploads/2019/05/boxed-water-is-better-1463992-unsplash-570x524.jpg	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/uploads/2019/05/boxed-water-is-better-1463992-unsplash-570x524.jpg	(from https://baloo.az-theme.net/the-driving-forces-powering-mens-fashion-today/)
04:58:30	775/775	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2010%20Nov%202020%2021:58:30%20GMT	https://baloo.az-theme.net/wp-content/uploads/2019/05/raychan-1213972-unsplash-1200x700.jpg	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/uploads/2019/05/raychan-1213972-unsplash-1200x700.jpg	(from https://baloo.az-theme.net/the-driving-forces-powering-mens-fashion-today/)
04:58:31	34092/34092	---M--	200	added ('OK')	font/ttf	date:Sun,%2009%20Jun%202019%2007:40:32%20GMT	https://baloo.az-theme.net/wp-content/themes/baloo/libs/font-awesome/webfonts/fa-regular-400.ttf	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/themes/baloo/libs/font-awesome/webfonts/fa-regular-400.ttf	(from https://baloo.az-theme.net/wp-content/themes/baloo/libs/font-awesome/css/all.css?ver=5.2.9)
04:58:31	918/918	--F---	200	added ('OK%20(cached)')	text/html		https://baloo.az-theme.net/angelina-jolie-has-found-the-perfect-summer-office-uniform/feed/	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/angelina-jolie-has-found-the-perfect-summer-office-uniform/feed/index.html	(from https://baloo.az-theme.net/angelina-jolie-has-found-the-perfect-summer-office-uniform/)
04:58:32	2746/2746	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2010%20Nov%202020%2021:58:31%20GMT	https://baloo.az-theme.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaloo.az-theme.net%2Fangelina-jolie-has-found-the-perfect-summer-office-uniform%2F&format=xml	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-json/oembed/1.0/embedac12	(from https://baloo.az-theme.net/angelina-jolie-has-found-the-perfect-summer-office-uniform/)
04:58:32	775/775	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2010%20Nov%202020%2021:58:32%20GMT	https://baloo.az-theme.net/wp-content/uploads/2019/05/paige-cody-1276949-unsplash-1200x700.jpg	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/uploads/2019/05/paige-cody-1276949-unsplash-1200x700.jpg	(from https://baloo.az-theme.net/angelina-jolie-has-found-the-perfect-summer-office-uniform/)
04:58:33	775/775	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2010%20Nov%202020%2021:58:32%20GMT	https://baloo.az-theme.net/wp-content/uploads/2019/05/magda-fou-421485-unsplash.jpg	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/uploads/2019/05/magda-fou-421485-unsplash.jpg	(from https://baloo.az-theme.net/category/lifestyle/)
04:58:33	144451/144451	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Jun%202019%2007:40:32%20GMT	https://baloo.az-theme.net/wp-content/themes/baloo/libs/font-awesome/webfonts/fa-regular-400.svg	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/themes/baloo/libs/font-awesome/webfonts/fa-regular-400.svg	(from https://baloo.az-theme.net/wp-content/themes/baloo/libs/font-awesome/css/all.css?ver=5.2.9)
04:58:34	57741/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22849a1593a4a97c2a84b690f823771f68%22	https://baloo.az-theme.net/category/lifestyle/feed/	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/category/lifestyle/feed/index.html	(from https://baloo.az-theme.net/category/lifestyle/)
04:58:34	775/775	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2010%20Nov%202020%2021:58:34%20GMT	https://baloo.az-theme.net/wp-content/uploads/2019/05/arnel-hasanovic-375269-unsplash.jpg	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/uploads/2019/05/arnel-hasanovic-375269-unsplash.jpg	(from https://baloo.az-theme.net/category/lifestyle/)
04:58:34	775/775	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2010%20Nov%202020%2021:58:34%20GMT	https://baloo.az-theme.net/wp-content/uploads/2019/05/heidi-sandstrom-259886-unsplash.jpg	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/uploads/2019/05/heidi-sandstrom-259886-unsplash.jpg	(from https://baloo.az-theme.net/category/lifestyle/)
04:58:34	775/775	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2010%20Nov%202020%2021:58:34%20GMT	https://baloo.az-theme.net/wp-content/uploads/2019/05/ishan-seefromthesky-1113275-unsplash.jpg	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/uploads/2019/05/ishan-seefromthesky-1113275-unsplash.jpg	(from https://baloo.az-theme.net/category/lifestyle/)
04:58:36	186708/186708	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Jun%202019%2007:40:32%20GMT	https://baloo.az-theme.net/wp-content/themes/baloo/libs/font-awesome/webfonts/fa-solid-900.eot	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/themes/baloo/libs/font-awesome/webfonts/fa-solid-900.eot	(from https://baloo.az-theme.net/wp-content/themes/baloo/libs/font-awesome/css/all.css?ver=5.2.9)
04:58:36	775/775	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2010%20Nov%202020%2021:58:36%20GMT	https://baloo.az-theme.net/wp-content/uploads/2019/05/taneli-lahtinen-1027400-unsplash.jpg	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/uploads/2019/05/taneli-lahtinen-1027400-unsplash.jpg	(from https://baloo.az-theme.net/category/travel/)
04:58:38	48900/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22849a1593a4a97c2a84b690f823771f68%22	https://baloo.az-theme.net/category/travel/feed/	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/category/travel/feed/index.html	(from https://baloo.az-theme.net/category/travel/)
04:58:38	186708/186708	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2009%20Jun%202019%2007:40:32%20GMT	https://baloo.az-theme.net/wp-content/themes/baloo/libs/font-awesome/webfonts/fa-solid-900.eot?	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/themes/baloo/libs/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://baloo.az-theme.net/wp-content/themes/baloo/libs/font-awesome/css/all.css?ver=5.2.9)
04:58:38	2324/2324	UR-M-Z	200	added ('OK')	application/json	date:Tue,%2010%20Nov%202020%2021:58:38%20GMT	https://baloo.az-theme.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaloo.az-theme.net%2Fabout%2F	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-json/oembed/1.0/embed31e4.json	(from https://baloo.az-theme.net/about/)
04:58:38	775/775	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2010%20Nov%202020%2021:58:38%20GMT	https://baloo.az-theme.net/wp-content/uploads/2019/05/about-1170x700.jpg	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/uploads/2019/05/about-1170x700.jpg	(from https://baloo.az-theme.net/about/)
04:58:39	74328/74328	---M--	200	added ('OK')	font/woff2	date:Sun,%2009%20Jun%202019%2007:40:32%20GMT	https://baloo.az-theme.net/wp-content/themes/baloo/libs/font-awesome/webfonts/fa-solid-900.woff2	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/themes/baloo/libs/font-awesome/webfonts/fa-solid-900.woff2	(from https://baloo.az-theme.net/wp-content/themes/baloo/libs/font-awesome/css/all.css?ver=5.2.9)
04:58:40	775/775	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2010%20Nov%202020%2021:58:40%20GMT	https://baloo.az-theme.net/wp-content/uploads/2019/05/igor-son-285029-unsplash.jpg	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/uploads/2019/05/igor-son-285029-unsplash.jpg	(from https://baloo.az-theme.net/category/fashion/)
04:58:40	2499/2499	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2010%20Nov%202020%2021:58:40%20GMT	https://baloo.az-theme.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaloo.az-theme.net%2Fcontact%2F&format=xml	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-json/oembed/1.0/embed7a3c	(from https://baloo.az-theme.net/contact/)
04:58:41	96256/96256	---M--	200	added ('OK')	font/woff	date:Sun,%2009%20Jun%202019%2007:40:32%20GMT	https://baloo.az-theme.net/wp-content/themes/baloo/libs/font-awesome/webfonts/fa-solid-900.woff	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/themes/baloo/libs/font-awesome/webfonts/fa-solid-900.woff	(from https://baloo.az-theme.net/wp-content/themes/baloo/libs/font-awesome/css/all.css?ver=5.2.9)
04:58:41	913/913	--F---	200	added ('OK%20(cached)')	text/html		https://baloo.az-theme.net/angelina-jolies-secret-style-weapon-the-top-handle-tote/feed/	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/angelina-jolies-secret-style-weapon-the-top-handle-tote/feed/index.html	(from https://baloo.az-theme.net/angelina-jolies-secret-style-weapon-the-top-handle-tote/)
04:58:42	52434/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22849a1593a4a97c2a84b690f823771f68%22	https://baloo.az-theme.net/category/fashion/feed/	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/category/fashion/feed/index.html	(from https://baloo.az-theme.net/category/fashion/)
04:58:42	775/775	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2010%20Nov%202020%2021:58:42%20GMT	https://baloo.az-theme.net/wp-content/uploads/2019/05/orlova-maria-1357001-unsplash-570x524.jpg	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/uploads/2019/05/orlova-maria-1357001-unsplash-570x524.jpg	(from https://baloo.az-theme.net/angelina-jolies-secret-style-weapon-the-top-handle-tote/)
04:58:42	775/775	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2010%20Nov%202020%2021:58:42%20GMT	https://baloo.az-theme.net/wp-content/uploads/2019/05/valerie-elash-1252873-unsplash-1200x700.jpg	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/uploads/2019/05/valerie-elash-1252873-unsplash-1200x700.jpg	(from https://baloo.az-theme.net/angelina-jolies-secret-style-weapon-the-top-handle-tote/)
04:58:43	922/922	--F---	200	added ('OK%20(cached)')	text/html		https://baloo.az-theme.net/yes-kylie-jenners-party-clutch-is-a-blinged-out-bodega-bag/feed/	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/yes-kylie-jenners-party-clutch-is-a-blinged-out-bodega-bag/feed/index.html	(from https://baloo.az-theme.net/yes-kylie-jenners-party-clutch-is-a-blinged-out-bodega-bag/)
04:58:44	186424/186424	---M--	200	added ('OK')	font/ttf	date:Sun,%2009%20Jun%202019%2007:40:32%20GMT	https://baloo.az-theme.net/wp-content/themes/baloo/libs/font-awesome/webfonts/fa-solid-900.ttf	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/themes/baloo/libs/font-awesome/webfonts/fa-solid-900.ttf	(from https://baloo.az-theme.net/wp-content/themes/baloo/libs/font-awesome/css/all.css?ver=5.2.9)
04:58:44	2777/2777	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2010%20Nov%202020%2021:58:44%20GMT	https://baloo.az-theme.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaloo.az-theme.net%2Fyes-kylie-jenners-party-clutch-is-a-blinged-out-bodega-bag%2F&format=xml	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-json/oembed/1.0/embedb293	(from https://baloo.az-theme.net/yes-kylie-jenners-party-clutch-is-a-blinged-out-bodega-bag/)
04:58:45	775/775	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2010%20Nov%202020%2021:58:44%20GMT	https://baloo.az-theme.net/wp-content/uploads/2019/05/jonathan-borba-1500705-unsplash-1200x700.jpg	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/uploads/2019/05/jonathan-borba-1500705-unsplash-1200x700.jpg	(from https://baloo.az-theme.net/yes-kylie-jenners-party-clutch-is-a-blinged-out-bodega-bag/)
04:58:45	897/897	--F---	200	added ('OK%20(cached)')	text/html		https://baloo.az-theme.net/blake-lively-keeps-cool-in-the-casual-off-duty-suit/feed/	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/blake-lively-keeps-cool-in-the-casual-off-duty-suit/feed/index.html	(from https://baloo.az-theme.net/blake-lively-keeps-cool-in-the-casual-off-duty-suit/)
04:58:46	2711/2711	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2010%20Nov%202020%2021:58:46%20GMT	https://baloo.az-theme.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaloo.az-theme.net%2Fblake-lively-keeps-cool-in-the-casual-off-duty-suit%2F&format=xml	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-json/oembed/1.0/embed0c2c	(from https://baloo.az-theme.net/blake-lively-keeps-cool-in-the-casual-off-duty-suit/)
04:58:46	816852/816852	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2009%20Jun%202019%2007:40:32%20GMT	https://baloo.az-theme.net/wp-content/themes/baloo/libs/font-awesome/webfonts/fa-solid-900.svg	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/themes/baloo/libs/font-awesome/webfonts/fa-solid-900.svg	(from https://baloo.az-theme.net/wp-content/themes/baloo/libs/font-awesome/css/all.css?ver=5.2.9)
04:58:47	918/918	--F---	200	added ('OK%20(cached)')	text/html		https://baloo.az-theme.net/shop-these-top-15-sleek-alternatives-to-the-bulky-backpack/feed/	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/shop-these-top-15-sleek-alternatives-to-the-bulky-backpack/feed/index.html	(from https://baloo.az-theme.net/shop-these-top-15-sleek-alternatives-to-the-bulky-backpack/)
04:58:48	2748/2748	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2010%20Nov%202020%2021:58:47%20GMT	https://baloo.az-theme.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaloo.az-theme.net%2Fshop-these-top-15-sleek-alternatives-to-the-bulky-backpack%2F&format=xml	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-json/oembed/1.0/embed5865	(from https://baloo.az-theme.net/shop-these-top-15-sleek-alternatives-to-the-bulky-backpack/)
04:58:48	775/775	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2010%20Nov%202020%2021:58:46%20GMT	https://baloo.az-theme.net/wp-content/uploads/2019/05/ali-pazani-1524042-unsplash-1200x700.jpg	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/uploads/2019/05/ali-pazani-1524042-unsplash-1200x700.jpg	(from https://baloo.az-theme.net/blake-lively-keeps-cool-in-the-casual-off-duty-suit/)
04:58:48	775/775	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2010%20Nov%202020%2021:58:47%20GMT	https://baloo.az-theme.net/wp-content/uploads/2019/05/orlova-maria-1357001-unsplash-1200x700.jpg	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/uploads/2019/05/orlova-maria-1357001-unsplash-1200x700.jpg	(from https://baloo.az-theme.net/shop-these-top-15-sleek-alternatives-to-the-bulky-backpack/)
04:58:48	877/877	--F---	200	added ('OK%20(cached)')	text/html		https://baloo.az-theme.net/special-cloth-alert-cut-from-a-special-cloth/feed/	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/special-cloth-alert-cut-from-a-special-cloth/feed/index.html	(from https://baloo.az-theme.net/special-cloth-alert-cut-from-a-special-cloth/)
04:58:48	538/538	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Jun%202019%2007:40:32%20GMT	https://baloo.az-theme.net/wp-content/themes/baloo/libs/chosen/chosen-sprite.png	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/themes/baloo/libs/chosen/chosen-sprite.png	(from https://baloo.az-theme.net/wp-content/themes/baloo/libs/chosen/chosen.css?ver=5.2.9)
04:58:49	775/775	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2010%20Nov%202020%2021:58:49%20GMT	https://baloo.az-theme.net/wp-content/uploads/2019/05/plush-design-studio-747795-unsplash-570x524.jpg	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/uploads/2019/05/plush-design-studio-747795-unsplash-570x524.jpg	(from https://baloo.az-theme.net/special-cloth-alert-cut-from-a-special-cloth/)
04:58:49	775/775	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2010%20Nov%202020%2021:58:49%20GMT	https://baloo.az-theme.net/wp-content/uploads/2019/05/gabrielle-henderson-1290768-unsplash.jpg	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/uploads/2019/05/gabrielle-henderson-1290768-unsplash.jpg	(from https://baloo.az-theme.net/category/world-news/)
04:58:50	36505/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22849a1593a4a97c2a84b690f823771f68%22	https://baloo.az-theme.net/category/world-news/feed/	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/category/world-news/feed/index.html	(from https://baloo.az-theme.net/category/world-news/)
04:58:50	738/738	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Jun%202019%2007:40:32%20GMT	https://baloo.az-theme.net/wp-content/themes/baloo/libs/chosen/chosen-sprite@2x.png	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/themes/baloo/libs/chosen/chosen-sprite@2x.png	(from https://baloo.az-theme.net/wp-content/themes/baloo/libs/chosen/chosen.css?ver=5.2.9)
04:58:51	915/915	--F---	200	added ('OK%20(cached)')	text/html		https://baloo.az-theme.net/duis-aute-irure-dolor-in-reprehenderit-in-voluptate-velit/feed/	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/duis-aute-irure-dolor-in-reprehenderit-in-voluptate-velit/feed/index.html	(from https://baloo.az-theme.net/duis-aute-irure-dolor-in-reprehenderit-in-voluptate-velit/)
04:58:52	2614/2614	UR-M-Z	200	added ('OK')	application/json	date:Tue,%2010%20Nov%202020%2021:58:52%20GMT	https://baloo.az-theme.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaloo.az-theme.net%2Fduis-aute-irure-dolor-in-reprehenderit-in-voluptate-velit%2F	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-json/oembed/1.0/embed6f75.json	(from https://baloo.az-theme.net/duis-aute-irure-dolor-in-reprehenderit-in-voluptate-velit/)
04:58:53	2749/2749	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2010%20Nov%202020%2021:58:52%20GMT	https://baloo.az-theme.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaloo.az-theme.net%2Fduis-aute-irure-dolor-in-reprehenderit-in-voluptate-velit%2F&format=xml	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-json/oembed/1.0/embed2782	(from https://baloo.az-theme.net/duis-aute-irure-dolor-in-reprehenderit-in-voluptate-velit/)
04:58:53	914/914	--F---	200	added ('OK%20(cached)')	text/html		https://baloo.az-theme.net/they-key-is-to-have-every-key-the-key-to-open-every-door/feed/	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/they-key-is-to-have-every-key-the-key-to-open-every-door/feed/index.html	(from https://baloo.az-theme.net/they-key-is-to-have-every-key-the-key-to-open-every-door/)
04:58:53	775/775	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2010%20Nov%202020%2021:58:52%20GMT	https://baloo.az-theme.net/wp-content/uploads/2019/05/igor-son-285029-unsplash-1200x700.jpg	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/uploads/2019/05/igor-son-285029-unsplash-1200x700.jpg	(from https://baloo.az-theme.net/they-key-is-to-have-every-key-the-key-to-open-every-door/)
04:58:54	30461/30461	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Nov%202020%2021:58:53%20GMT	https://baloo.az-theme.net/wp-content/themes/baloo/libs/owl/owl.video.play.png	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/themes/baloo/libs/owl/owl.video.play.png	(from https://baloo.az-theme.net/wp-content/themes/baloo/libs/owl/owl.carousel.css?ver=5.2.9)
04:58:55	2588/2588	UR-M-Z	200	added ('OK')	application/json	date:Tue,%2010%20Nov%202020%2021:58:55%20GMT	https://baloo.az-theme.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaloo.az-theme.net%2Fof-course-they-dont-want-us-to-eat-our-breakfast%2F	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-json/oembed/1.0/embedde17.json	(from https://baloo.az-theme.net/of-course-they-dont-want-us-to-eat-our-breakfast/)
04:58:55	891/891	--F---	200	added ('OK%20(cached)')	text/html		https://baloo.az-theme.net/of-course-they-dont-want-us-to-eat-our-breakfast/feed/	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/of-course-they-dont-want-us-to-eat-our-breakfast/feed/index.html	(from https://baloo.az-theme.net/of-course-they-dont-want-us-to-eat-our-breakfast/)
04:58:56	2729/2729	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2010%20Nov%202020%2021:58:55%20GMT	https://baloo.az-theme.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaloo.az-theme.net%2Fof-course-they-dont-want-us-to-eat-our-breakfast%2F&format=xml	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-json/oembed/1.0/embede8ed	(from https://baloo.az-theme.net/of-course-they-dont-want-us-to-eat-our-breakfast/)
04:58:56	775/775	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Tue,%2010%20Nov%202020%2021:58:55%20GMT	https://baloo.az-theme.net/wp-content/uploads/2019/05/gabrielle-henderson-1290768-unsplash-1200x700.jpg	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-content/uploads/2019/05/gabrielle-henderson-1290768-unsplash-1200x700.jpg	(from https://baloo.az-theme.net/of-course-they-dont-want-us-to-eat-our-breakfast/)
04:58:57	873/873	--F---	200	added ('OK%20(cached)')	text/html		https://baloo.az-theme.net/as-steve-kerr-admitted-before-the-warriors/feed/	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/as-steve-kerr-admitted-before-the-warriors/feed/index.html	(from https://baloo.az-theme.net/as-steve-kerr-admitted-before-the-warriors/)
04:58:58	2557/2557	UR-M-Z	200	added ('OK')	application/json	date:Tue,%2010%20Nov%202020%2021:58:57%20GMT	https://baloo.az-theme.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaloo.az-theme.net%2Fas-steve-kerr-admitted-before-the-warriors%2F	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-json/oembed/1.0/embed6836.json	(from https://baloo.az-theme.net/as-steve-kerr-admitted-before-the-warriors/)
04:59:00	877/877	--F---	200	added ('OK%20(cached)')	text/html		https://baloo.az-theme.net/as-steve-kerr-admitted-before-the-warriors-2/feed/	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/as-steve-kerr-admitted-before-the-warriors-2/feed/index.html	(from https://baloo.az-theme.net/as-steve-kerr-admitted-before-the-warriors-2/)
04:59:01	2692/2692	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2010%20Nov%202020%2021:59:00%20GMT	https://baloo.az-theme.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaloo.az-theme.net%2Fas-steve-kerr-admitted-before-the-warriors-2%2F&format=xml	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-json/oembed/1.0/embed1ef6	(from https://baloo.az-theme.net/as-steve-kerr-admitted-before-the-warriors-2/)
04:59:01	889/889	--F---	200	added ('OK%20(cached)')	text/html		https://baloo.az-theme.net/egyptair-flight-crashes-with-66-people-on-board-2/feed/	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/egyptair-flight-crashes-with-66-people-on-board-2/feed/index.html	(from https://baloo.az-theme.net/egyptair-flight-crashes-with-66-people-on-board-2/)
04:59:02	822/822	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2010%20Nov%202020%2021:59:01%20GMT	https://baloo.az-theme.net/xmlrpc.php?rsd	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/xmlrpc0db0.php	(from https://baloo.az-theme.net/)
04:59:02	918/918	--F---	200	added ('OK%20(cached)')	text/html		https://baloo.az-theme.net/lets-see-what-chef-dee-got-that-they-dont-want-us-to-eat/feed/	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/lets-see-what-chef-dee-got-that-they-dont-want-us-to-eat/feed/index.html	(from https://baloo.az-theme.net/lets-see-what-chef-dee-got-that-they-dont-want-us-to-eat/)
04:59:04	2788/2788	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2010%20Nov%202020%2021:59:03%20GMT	https://baloo.az-theme.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaloo.az-theme.net%2Flets-see-what-chef-dee-got-that-they-dont-want-us-to-eat%2F&format=xml	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-json/oembed/1.0/embed4f9d	(from https://baloo.az-theme.net/lets-see-what-chef-dee-got-that-they-dont-want-us-to-eat/)
04:59:04	885/885	--F---	200	added ('OK%20(cached)')	text/html		https://baloo.az-theme.net/egyptair-flight-crashes-with-66-people-on-board/feed/	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/egyptair-flight-crashes-with-66-people-on-board/feed/index.html	(from https://baloo.az-theme.net/egyptair-flight-crashes-with-66-people-on-board/)
04:59:05	2700/2700	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2010%20Nov%202020%2021:59:05%20GMT	https://baloo.az-theme.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaloo.az-theme.net%2Fegyptair-flight-crashes-with-66-people-on-board%2F&format=xml	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-json/oembed/1.0/embed2a8b	(from https://baloo.az-theme.net/egyptair-flight-crashes-with-66-people-on-board/)
04:59:06	2707/2707	UR-M-Z	200	added ('OK')	text/xml	date:Tue,%2010%20Nov%202020%2021:59:06%20GMT	https://baloo.az-theme.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaloo.az-theme.net%2Fthe-driving-forces-powering-mens-fashion-today%2F&format=xml	/home/happyperson/websites/ballo_blog/baloo.az-theme.net/wp-json/oembed/1.0/embed3406	(from https://baloo.az-theme.net/the-driving-forces-powering-mens-fashion-today/)
