date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:00:25	124396/124396	URF---	200	added ('OK%20(cached)')	image/jpeg		https://athemeart.com/html-demo/cvr/html/images/blog/7.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/blog/7.jpg	(from https://athemeart.com/html-demo/cvr/html/blog-details.html)
19:00:26	26053/26053	---MCZ	200	added ('OK')	text/css	etag:W/%225c51dbc0-65c5%22	https://athemeart.com/html-demo/cvr/html/vendor/animated-headline-master/style.css	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/animated-headline-master/style.css	(from https://athemeart.com/html-demo/cvr/html/css/style.css)
19:00:27	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%225a6fed2e-286ac%22	https://athemeart.com/html-demo/cvr/html/fonts/font-awesome/fonts/fontawesome-webfont.ttf	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/fonts/font-awesome/fonts/fontawesome-webfont.ttf	(from https://athemeart.com/html-demo/cvr/html/css/style.css)
19:00:28	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225a6fed2e-2876e%22	https://athemeart.com/html-demo/cvr/html/fonts/font-awesome/fonts/fontawesome-webfont.eot	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/fonts/font-awesome/fonts/fontawesome-webfont.eot	(from https://athemeart.com/html-demo/cvr/html/css/style.css)
19:00:28	77160/77160	---M--	200	added ('OK')	application/octet-stream	etag:%225a6fed2e-12d68%22	https://athemeart.com/html-demo/cvr/html/fonts/font-awesome/fonts/fontawesome-webfont.woff2	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/fonts/font-awesome/fonts/fontawesome-webfont.woff2	(from https://athemeart.com/html-demo/cvr/html/css/style.css)
19:00:29	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%225a6fed2e-17ee8%22	https://athemeart.com/html-demo/cvr/html/fonts/font-awesome/fonts/fontawesome-webfont.woff	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/fonts/font-awesome/fonts/fontawesome-webfont.woff	(from https://athemeart.com/html-demo/cvr/html/css/style.css)
19:00:30	98024/98024	URF---	200	added ('OK%20(cached)')	application/woff		https://athemeart.com/html-demo/cvr/html/fonts/font-awesome/fonts/fontawesome-webfont.woff	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/fonts/font-awesome/fonts/fontawesome-webfont.woff	(from https://athemeart.com/html-demo/cvr/html/css/style.css)
19:00:31	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a6fed2e-6c7db%22	https://athemeart.com/html-demo/cvr/html/fonts/font-awesome/fonts/fontawesome-webfont.svg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/fonts/font-awesome/fonts/fontawesome-webfont.svg	(from https://athemeart.com/html-demo/cvr/html/css/style.css)
19:00:32	14059/14059	---M--	200	added ('OK')	text/html	etag:%225ca5b21a-36eb%22	https://athemeart.com/html-demo/cvr/html/blog-details.html	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/blog-details.html	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
19:00:33	579173/579173	---M--	200	added ('OK')	image/jpeg	etag:%225ca2525a-8d665%22	https://athemeart.com/html-demo/cvr/html/images/home/bg.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/home/bg.jpg	(from https://athemeart.com/html-demo/cvr/html/css/style.css)
19:00:35	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225a6fed2e-2876e%22	https://athemeart.com/html-demo/cvr/html/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/fonts/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://athemeart.com/html-demo/cvr/html/fonts/font-awesome/css/font-awesome.min.css)
19:00:36	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225a6fed2e-2876e%22	https://athemeart.com/html-demo/cvr/html/fonts/font-awesome/fonts/fontawesome-webfont.eot?	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/fonts/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://athemeart.com/html-demo/cvr/html/fonts/font-awesome/css/font-awesome.min.css)
19:00:36	77160/77160	---M--	200	added ('OK')	application/octet-stream	etag:%225a6fed2e-12d68%22	https://athemeart.com/html-demo/cvr/html/fonts/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://athemeart.com/html-demo/cvr/html/fonts/font-awesome/css/font-awesome.min.css)
19:00:38	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%225a6fed2e-17ee8%22	https://athemeart.com/html-demo/cvr/html/fonts/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://athemeart.com/html-demo/cvr/html/fonts/font-awesome/css/font-awesome.min.css)
19:00:38	77160/77160	URF---	200	added ('OK%20(cached)')	application/woff2		https://athemeart.com/html-demo/cvr/html/fonts/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://athemeart.com/html-demo/cvr/html/fonts/font-awesome/css/font-awesome.min.css)
19:00:40	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%225a6fed2e-286ac%22	https://athemeart.com/html-demo/cvr/html/fonts/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/fonts/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://athemeart.com/html-demo/cvr/html/fonts/font-awesome/css/font-awesome.min.css)
19:00:40	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a6fed2e-6c7db%22	https://athemeart.com/html-demo/cvr/html/fonts/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/fonts/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://athemeart.com/html-demo/cvr/html/fonts/font-awesome/css/font-awesome.min.css)
19:00:41	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jun%202020%2012:00:41%20GMT	https://athemeart.com/html-demo/cvr/html/vendor/owl-carousel/owl.video.play.png	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/owl-carousel/owl.video.play.4a.delayed	(from https://athemeart.com/html-demo/cvr/html/vendor/owl-carousel/owl.carousel.css)
19:00:42	5634/5634	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225ca4c708-1602%22	https://athemeart.com/html-demo/cvr/html/fonts/icon/font/Flaticon.eot	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/fonts/icon/font/Flaticon.eot	(from https://athemeart.com/html-demo/cvr/html/fonts/icon/font/flaticon.css)
19:00:43	5634/5634	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225ca4c708-1602%22	https://athemeart.com/html-demo/cvr/html/fonts/icon/font/Flaticon.eot?	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/fonts/icon/font/Flaticond41d.eot	(from https://athemeart.com/html-demo/cvr/html/fonts/icon/font/flaticon.css)
19:00:43	3120/3120	---M--	200	added ('OK')	application/octet-stream	etag:%225ca4c708-c30%22	https://athemeart.com/html-demo/cvr/html/fonts/icon/font/Flaticon.woff2	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/fonts/icon/font/Flaticon.woff2	(from https://athemeart.com/html-demo/cvr/html/fonts/icon/font/flaticon.css)
19:00:44	3860/3860	---M--	200	added ('OK')	application/font-woff	etag:%225ca4c708-f14%22	https://athemeart.com/html-demo/cvr/html/fonts/icon/font/Flaticon.woff	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/fonts/icon/font/Flaticon.woff	(from https://athemeart.com/html-demo/cvr/html/fonts/icon/font/flaticon.css)
19:00:45	5456/5456	---M--	200	added ('OK')	application/octet-stream	etag:%225ca4c708-1550%22	https://athemeart.com/html-demo/cvr/html/fonts/icon/font/Flaticon.ttf	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/fonts/icon/font/Flaticon.ttf	(from https://athemeart.com/html-demo/cvr/html/fonts/icon/font/flaticon.css)
19:00:47	29628/29628	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ca4c708-73bc%22	https://athemeart.com/html-demo/cvr/html/fonts/icon/font/Flaticon.svg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/fonts/icon/font/Flaticon.svg	(from https://athemeart.com/html-demo/cvr/html/fonts/icon/font/flaticon.css)
